observation_id,rep_id,rep_name,manager_id,manager_name,team_id,team_name,territory_id,territory_name,period,payout_date,split,anomaly_score,anomaly_percentile,raw_score,threshold_flag,manager_review_flag,review_priority,risk_band,primary_reason,gross_sales,net_sales,sales_growth,rolling_sales_mean,target_sales,attainment_pct,final_incentive_paid,expected_incentive,incentive_calculation_residual,average_discount_pct,return_rate,post_incentive_return_rate,end_of_period_sales_share,completed_visit_count,average_visit_duration,crm_interaction_count,claimed_expense_amount,distance_claim_ratio,available_field_hours,required_total_hours,capacity_utilization_pct,required_fte,available_fte,fte_gap,priority_customer_coverage_gap,capacity_risk_band,currency_code,data_lineage
RPER_0db631a5e239afff,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-06-01,2018-07-15,train,0.5851063829787234,58.51063829787234,1.5085671050784548,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,25588586.0,23037709.68537532,0.18711379738160716,21661953.930016533,26840248.69,93.08857679825783,27500.0,27500.0,0.0,0.09231082087838387,0.008186744081043588,0.007498437233111424,0.08490580643948312,79,47.714285714285715,228,1077.0301860417326,1.0312261072163569,118.12638731485288,106.92314261879477,90.51588307175001,0.636447277492826,0.7031332578265053,-0.06668598033367923,0.875,medium,UNK,synthetic_derived
RPER_a041724f9eec8b57,REP_6daf09991b71,Jimmy Grey,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-04-01,2018-05-15,train,0.5808510638297872,58.08510638297872,1.5058284709109646,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,29758198.0,26256020.411452543,0.11322340267900884,18209426.010485545,17417720.15,154.43321199742013,27500.0,27500.0,0.0,0.08911300341550113,0.016046568202191316,0.006998664109122983,0.03932025288309506,78,46.69047619047619,215,1106.1864106805315,1.0076964999181106,124.63030530474833,96.64780564842819,77.5475959977015,0.5752845574311202,0.7418470553854067,-0.16656249795428657,1.75,low,UNK,synthetic_derived
RPER_b9c6f42b6dc33186,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-05-01,2017-06-15,train,0.5765957446808511,57.659574468085104,1.5050384554435352,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,25655127.0,22915137.797773015,0.6120011565233596,13344099.559157014,17711424.55,139.27815561140798,25000.0,25000.0,0.0,0.09964223880706057,0.001970009020564174,0.0008648992685023555,0.06057158764802833,81,50.05952380952381,190,1061.0560164608055,1.0269818181027148,113.73661187812033,78.75846030316745,69.24635700205725,0.46880035894742533,0.6770036421316686,-0.2082032831842433,2.625,low,UNK,synthetic_derived
RPER_9c22e0475f819b5c,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-04-01,2018-05-15,train,0.5723404255319149,57.234042553191486,1.504866358722298,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.634e+04).,16143838.0,14512630.265274527,-0.6233996387785585,23205945.996249363,20401955.82,68.84469798976033,26335.02,26335.02,0.0,0.09058000547240955,0.05659042136414744,0.012045995275261881,0.10685970321779587,80,45.892857142857146,220,922.6255712036897,1.0298864857471566,133.36693358723397,118.11362324141797,88.56289941176539,0.7030572811989165,0.793850795162107,-0.09079351396319046,2.75,medium,UNK,synthetic_derived
RPER_9cd6eaacf36b2e74,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-01-01,2018-02-15,train,0.5680851063829787,56.80851063829787,1.5041652094781501,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,16899636.0,15060922.26228797,0.029246085890397216,16402898.272740208,15902036.33,90.74531201901604,27500.0,27500.0,0.0,0.09015503966027587,0.014100185626496637,0.030459180448745894,0.23400779750981615,81,46.54761904761905,219,996.3052952587923,1.0197030621755707,107.05933367918475,109.30159202020927,102.09440715159286,0.6506047144060075,0.6372579385665759,0.013346775839431668,1.75,high,UNK,synthetic_derived
RPER_d81bd4369c3622dd,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-03-01,2018-04-15,train,0.5638297872340425,56.38297872340425,1.5036192999684592,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,16338374.0,14698397.664124101,-0.06250278654994562,17603584.654280763,16968436.46,80.74662380349426,27500.0,27500.0,0.0,0.08739676573937652,0.012937324049791072,0.010376308179789323,0.10553796122166316,82,45.226190476190474,232,1025.429806770525,1.0269557877007243,107.6256816424793,89.82902697993455,83.46430481001433,0.5346965891662772,0.6406290573957101,-0.10593246822943292,2.625,low,UNK,synthetic_derived
RPER_0a661bedefb553cd,REP_c56e2fba156a,Thompson Crawford,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-08-01,2018-09-15,validation,0.5611187786328639,56.11187786328639,1.497660854207917,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19280823.0,17119416.96074669,0.10297962975196598,16966542.80554122,16928905.89,108.25152839490416,27500.0,27500.0,0.0,0.09038578241603502,0.02150991961113337,0.01640752199174106,0.04481733583880493,77,47.94047619047619,196,1080.9049068362333,1.0176839161676632,126.99038134800941,95.22999721292481,74.98992931752272,0.5668452215055049,0.7558951270714845,-0.18904990556597967,3.5,low,UNK,synthetic_derived
RPER_006b58750be8107d,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-12-01,2019-01-15,validation,0.5601405760745594,56.01405760745594,1.4955108916869766,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,18013990.0,16097767.774716519,-0.2509565097079519,21252826.51905966,23279606.51,77.31134002748331,27500.0,27500.0,0.0,0.08724196805456214,0.06573827974547901,0.00033547980001330426,0.08482515239022058,75,46.48192771084337,202,984.5757884077336,1.0216531044296142,101.78393372896451,89.1229326878173,87.56090418468048,0.5304936469512934,0.6058567483866936,-0.07536310143540015,2.625,medium,UNK,synthetic_derived
RPER_1aee5e4a99dbd301,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-07-01,2018-08-15,validation,0.5596320303490223,55.96320303490223,1.494393174051905,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19795733.0,17909444.315169245,-0.1538845687231871,17709678.99307101,20245980.13,91.55351020739363,27500.0,27500.0,0.0,0.09156403868800679,0.021430980670917314,0.0031860716758373465,0.05006677359165222,77,46.0,239,1080.1604267871176,1.031417587839738,132.34779556924946,101.60315543493039,76.7698132015865,0.6047806871126808,0.7877844974360086,-0.1830038103233278,2.75,low,UNK,synthetic_derived
RPER_a5df6e2c137eed74,REP_e7e9152643c7,Jessica Smith,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-08-01,2017-09-15,train,0.5595744680851064,55.95744680851064,1.494266659651601,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,21810012.0,19465965.426592972,0.21182195875259646,14483971.447473332,16238734.62,127.80059822275555,25000.0,25000.0,0.0,0.09799934188544061,0.0015726203250420053,0.002258863142964041,0.04945454859316225,71,48.595238095238095,167,941.9346737634013,1.0131487302423163,100.1397893028409,84.28553000356357,84.16787232162915,0.501699583354545,0.596070174421672,-0.09437059106712697,1.75,low,UNK,synthetic_derived
RPER_d3b5b8966efc9e7d,REP_bba68d031906,Steve Pepple,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-04-01,2017-05-15,train,0.5553191489361702,55.53191489361702,1.4939564636075227,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,15404074.0,13657919.87165363,-0.3255091831775093,13053488.848016517,13584111.08,103.77306237413259,25000.0,25000.0,0.0,0.09642816469595955,0.12286095408996604,0.018786467657832026,0.12148857279032689,78,48.36904761904762,171,963.052458720001,1.027803139475574,129.21289918450594,90.09142955962616,69.72324754588365,0.5362585092834891,0.7691243999077735,-0.23286589062428442,0.0,low,UNK,synthetic_derived
RPER_3c738aea125bc2a4,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-02-01,2018-03-15,train,0.551063829787234,55.1063829787234,1.4902565727785952,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,20065106.0,17957177.808508,0.3681899327899346,18308076.880807854,14127892.46,130.86916324605744,27500.0,27500.0,0.0,0.08875758173975583,0.01878323328808911,0.009901425052985456,0.07745546227175751,79,47.023809523809526,232,1042.738666450446,1.0185091368411534,117.46337103905077,114.01971478774156,97.06831481095126,0.6786887784984617,0.6991867323753022,-0.020497953876840502,4.5,medium,UNK,synthetic_derived
RPER_7551f3af62fc7758,REP_6003efb01f5e,Sheila Stones,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-06-01,2018-07-15,train,0.5468085106382978,54.680851063829785,1.4872706761382053,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,24316826.0,21684228.83773586,0.2929412672142776,21888770.70688479,28109024.2,77.38020822812865,27500.0,27500.0,0.0,0.09168956469043897,0.005459802267850623,0.022549829333160725,0.12497377125342021,82,48.01190476190476,235,1032.7966647068263,1.012324912983383,115.98463141653542,106.92249380487925,92.1867772471412,0.6364434155052336,0.6903847108127108,-0.053941295307477155,1.75,medium,UNK,synthetic_derived
RPER_d6ba604d09f7f403,REP_56269a9759c4,Anne Wu,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2018-11-01,2018-12-15,validation,0.5431489190538021,54.314891905380215,1.4813530837128488,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,22264385.0,20111401.964539796,-0.14806406110520606,21128013.33384299,26297110.55,83.32930278177496,27500.0,27500.0,0.0,0.09029368217335773,0.0032753022844155518,0.00020918374957883145,0.26556365652753894,79,46.44047619047619,222,1033.487574217389,1.0143910540005094,117.04997427050992,109.58079033071701,93.61880770470641,0.6522666091114108,0.6967260373244638,-0.04445942821305304,3.625,medium,UNK,synthetic_derived
RPER_10660a679152723a,REP_a132178ac1b8,Alan Ray,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-06-01,2018-07-15,train,0.5425531914893617,54.25531914893617,1.4803897868963831,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,29378437.0,25940008.048314754,1.0227064906356762,14053621.798721133,15006704.49,189.24814980716656,27500.0,27500.0,0.0,0.09117700306048655,0.021111691579362584,0.004319452599791822,0.024185679254572844,80,49.07142857142857,214,1041.2471820953235,1.0334761962833219,111.78298382531321,98.37057604455731,88.00138686428706,0.585539143122365,0.6653749037221024,-0.0798357605997374,2.75,medium,UNK,synthetic_derived
RPER_1fe2728164c12435,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2018-02-01,2018-03-15,train,0.5382978723404256,53.829787234042556,1.4773290857348338,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,22731712.0,20349321.622006293,0.03571890808173,19113698.826726157,20786201.54,91.90000307828464,27500.0,27500.0,0.0,0.08962442155363566,0.008328863827556982,0.015956861528459005,0.05714586641488827,80,46.345238095238095,231,1026.1403119154372,1.0038668126733525,111.57308193944186,94.7664555949085,84.93666567922232,0.5640860452077887,0.664125487734773,-0.10003944252698427,3.75,low,UNK,synthetic_derived
RPER_0a6d15f6a7a65243,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2018-04-01,2018-05-15,train,0.5340425531914894,53.404255319148945,1.4742302303991797,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,19115747.0,17108820.589094568,0.16399222419011258,14313674.028230786,17078266.98,96.53889453863427,27500.0,27500.0,0.0,0.0925576739527862,0.018044691985918102,0.01340564359533883,0.07208472941704798,79,46.357142857142854,213,980.0489955931778,1.0271299577687596,108.65028860412536,85.00685349868921,78.2389578442975,0.5059931755874357,0.6467279083578891,-0.14073473277045334,0.875,low,UNK,synthetic_derived
RPER_9660b6032c98ab3d,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-04-01,2018-05-15,train,0.5297872340425532,52.97872340425533,1.4734568299279744,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,16147331.0,14577131.167047337,-0.4188845907956609,18870838.141892407,18787519.22,83.95325243323354,27500.0,27500.0,0.0,0.08790040509487829,0.04541098155994001,0.007501563234644263,0.1365596083234966,79,45.964285714285715,225,949.9952109372417,1.0231502342303855,122.96835293099095,98.5521280831334,80.14430195583755,0.5866198100186512,0.731954481732089,-0.14533467171343784,2.625,low,UNK,synthetic_derived
RPER_51d937f345076131,REP_d21d2dd167c5,Morris Garcia,MGR_eb86f856200b,Tracy Banks,TEAM_f144a6907dc4,Bravo,TERR_07a5ea4d7ed4,Bravo / Germany,2017-06-01,2017-07-15,train,0.5255319148936171,52.55319148936171,1.4643662562380135,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,25089351.0,22186147.360815186,-0.03181261415013943,16235060.58620354,16508947.53,127.24232244983793,25000.0,25000.0,0.0,0.09917716723865791,0.03610826517360439,0.001138290205260485,0.06519210023523231,75,47.55952380952381,171,804.0348637633151,1.0176494446908642,97.9826600985044,75.33374649241809,76.88477371065778,0.4484151576929648,0.5832301196339548,-0.13481496194098996,0.875,low,UNK,synthetic_derived
RPER_4c915c316d41d4c2,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-03-01,2018-04-15,train,0.5212765957446809,52.12765957446809,1.4588217914035313,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,28163872.0,25084743.81535724,0.4627400944666533,14779064.799948452,15870118.02,174.28890198836083,27500.0,27500.0,0.0,0.09087053350417057,0.010912007134458848,0.005653135445992721,0.06589870973840463,73,48.273809523809526,229,1030.883483076851,1.0098995655510832,129.46557043375515,96.81419635854375,74.77987856862808,0.5762749783246652,0.7706283954390187,-0.1943534171143535,2.75,low,UNK,synthetic_derived
RPER_847a0cc4bb7fc340,REP_db1cc40d477a,Erica Jones,MGR_5e1c70ff0ce6,James Goodwill,TEAM_a405eba78bf2,Alfa,TERR_b31415d90eb9,Alfa / Germany,2017-03-01,2017-04-15,train,0.5170212765957447,51.70212765957447,1.4581921564667082,False,False,Context only,low,Post incentive return rate was the largest PCA reconstruction deviation (observed 0.09955).,16560457.0,14882975.614541927,0.024656328472918397,12116395.205793267,13798781.21,116.42981551107174,25000.0,25000.0,0.0,0.09760790237959967,0.008200996012954228,0.09954671619482762,0.14890736084806994,82,47.63095238095238,180,1053.186001310768,1.0031051029879303,100.19524961378792,84.55168452406886,84.3869193898726,0.5032838364527908,0.5964002953201663,-0.0931164588673754,0.875,low,UNK,synthetic_derived
RPER_e2efdf8139bd2e13,REP_200ef690040c,Mary Gerrard,MGR_31981a685b7e,Britanny Bold,TEAM_4f4a9410ffcd,Delta,TERR_49c0203db75f,Delta / Germany,2017-11-01,2017-12-15,train,0.5127659574468085,51.276595744680854,1.4541742966223001,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.5e+04).,31145558.0,27601514.467116997,0.5716083359492402,20715836.06003444,23382406.72,126.94386279102578,25000.0,25000.0,0.0,0.09912708108016247,0.03563342031379033,0.019114910521608165,0.08371985956855231,76,48.916666666666664,186,1109.6660327252048,1.0091021919928744,132.6895144384069,118.63611898854526,89.40881236219681,0.706167374931817,0.7898185383238505,-0.08365116339203349,4.5,medium,UNK,synthetic_derived
RPER_d2ffe731564a47ad,REP_2234ec3bee93,Daniel Gates,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-01-01,2018-02-15,train,0.5085106382978724,50.851063829787236,1.4536255669883609,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,13770923.0,12376972.745434636,-0.007688856230391394,11133570.649451844,10938295.52,127.9947757110901,27500.0,27500.0,0.0,0.08738809598873179,0.0022429236658343585,0.010155439739453589,0.04962823892124836,78,46.67857142857143,219,1049.3947701745776,1.0265291551337743,117.56185611853192,101.89410343189455,86.67275832150835,0.6065125204279438,0.6997729530864996,-0.09326043265855577,1.75,medium,UNK,synthetic_derived
RPER_c8d6c0f332403889,REP_82f7cb811b80,Stella Given,MGR_4b97498897f6,Alisha Cordwell,TEAM_b9dd960c1753,Charlie,TERR_938541fb7311,Charlie / Germany,2018-01-01,2018-02-15,train,0.5042553191489362,50.42553191489362,1.4533745782463905,False,False,Context only,low,Calculated incentive was the largest PCA reconstruction deviation (observed 2.75e+04).,15930255.0,14378624.35375026,0.12250360281686197,13288671.65739195,14066561.24,107.64660822419086,27500.0,27500.0,0.0,0.08747137921909141,0.029627939401222672,0.026729014780215603,0.11960026400215226,76,48.142857142857146,217,956.54454114633,1.028803637252983,138.57789512611657,115.24019077755985,83.15914357963251,0.6859535165330943,0.8248684233697415,-0.1389149068366472,2.75,low,UNK,synthetic_derived
