observation_id,representative,manager,team,country,product_class,month,source_partition,sales,quantity,transaction_count,transaction_value,unique_customers,new_customers,product_breadth,city_coverage,geographic_spread,distributor_count,distributor_concentration,distributor_mix_change,channel_mix,subchannel_mix,simulated_target,simulated_expected_incentive,simulated_actual_payout,simulated_adjustment,simulated_payout_delta,simulated_attainment,repeat_customers,lost_customers,distributor_mix_summary,channel_summary,pca_raw_score,pca_score_percentile,pca_review_flag,pca_threshold_exceedance,pca_raw_threshold,ewma_score,robust_peer_percentile,kmeans_percentile,autoencoder_percentile,isolation_forest_percentile,temporal_review_flag,robust_peer_flag,peer_flag,kmeans_distance,kmeans_cluster,dbscan_cluster,dbscan_noise,top_driver_1_feature,top_driver_1,top_driver_1_contribution,top_driver_2_feature,top_driver_2,top_driver_2_contribution,top_driver_3_feature,top_driver_3,top_driver_3_contribution,strongest_peer_deviation_metric,strongest_peer_deviation_value,peer_comparison_cohort,strongest_history_deviation_metric,strongest_history_deviation_value,temporal_metric_feature,temporal_observed,temporal_expected,temporal_direction,temporal_history_length,temporal_available,temporal_metric,ewma_sales_observed,ewma_sales_expected,ewma_sales_raw_score,ewma_sales_history_length,ewma_sales_available,business_rule_flag,business_rule_summary,number_of_supporting_signals,review_priority,model_agreement_summary,pca_rank,review_rank
obs_738f85c10c7498b9,Thompson Crawford,James Goodwill,Alfa,Germany|Poland,Antibiotics,2018-07-01,validation,3290567.0,8860.0,107,30752.96261682243,99,25,34,99,5.561910854859377,13,0.3147778507569699,0.5587229397226285,0.2927314487322809,0.5431483095715158,1112362.92,2729.0887671804094,2729.0887671804094,0.0,0.0,295.81775343608183,74,67,13 distributors; concentration index 0.315; mix change 0.559,Channel diversity index 0.293; subchannel diversity index 0.543,0.0653905079774492,0.8525079386951578,False,False,0.0837369402687258,0.5619071367354096,0.6724242516070871,0.7744227416834302,0.8658482715907391,0.7668456676692739,False,False,False,8.697294927551448,3,1,False,simulated_actual_payout_year_over_year_growth,DEMO payout: year-over-year change,0.9196635291584144,distinct_customers_team_relative,Customer coverage: team relative,0.627984466369578,distinct_products,Product breadth,0.4536940327042167,DEMO payout,1.6533704536592542,product_class|peer_country|date,DEMO payout: personal history deviation,2.5020923112218934,distinct_customers,99.0,76.94340115343688,up,18,True,Customer coverage,3290567.0,2077390.0773951453,1.1673165203005564,18,True,False,,0,Low,No elevated signals,872,872
obs_dfa27919b86c3d52,Abigail Thompson,Tracy Banks,Bravo,Germany,Antimalarial,2017-02-01,train,1163298.0,4395.0,47,24751.021276595744,45,41,23,45,2.528792344239988,5,0.3795232775156398,0.4047282130093676,0.1985218037477167,0.521977487466317,966231.67,1254.9418738261809,1254.9418738261809,0.0,0.0,120.39534990609448,4,40,5 distributors; concentration index 0.380; mix change 0.405,Channel diversity index 0.199; subchannel diversity index 0.522,0.0653418554025634,0.8523131672597865,False,False,0.0837369402687258,0.0832740213523131,0.3790035587188612,0.2950177935943061,0.6387900355871886,0.2345195729537366,False,False,False,6.770628216551693,0,1,False,distributor_count,Distributor count,0.7774294943153823,distributor_concentration,Distributor concentration,0.5926247186844917,total_sales_rolling_median,Sales: rolling median,0.5257154432503862,Customer coverage,-1.011736139214893,product_class|peer_country|date,,,distinct_customers,45.0,44.0,,1,False,Customer coverage,1163298.0,938089.0,0.0,1,False,False,,0,Low,No elevated signals,873,873
obs_f53f164b263b19ed,Steve Pepple,Tracy Banks,Bravo,Germany|Poland,Analgesics,2018-08-01,validation,6895791.0,13274.0,105,65674.2,97,16,38,97,5.442830652657095,11,0.6751845666924148,0.8352977464968206,0.1604087603736521,0.3194558239754308,2283514.12,2759.907676857282,2759.907676857282,0.0,0.0,301.98153537145635,81,95,11 distributors; concentration index 0.675; mix change 0.835,Channel diversity index 0.160; subchannel diversity index 0.319,0.0653334466673845,0.8521539163846545,False,False,0.0837369402687258,0.6771714716136885,0.0641372861375769,0.932691098041564,0.8831622725210709,0.9683663649031914,False,False,False,10.07314857465974,2,-1,True,simulated_actual_payout_year_over_year_growth,DEMO payout: year-over-year change,1.0149816175321813,total_sales_peer_country_product_class_relative,Sales: peer country product class relative,0.5182450808932377,total_quantity_peer_percentile,Quantity: peer percentile,0.4826711573133017,DEMO payout,0.5141451941640492,product_class|peer_country|date,Sales: personal history deviation,4.464083423205439,total_sales,6895791.0,3317867.267292767,up,19,True,Sales,6895791.0,3317867.267292767,3.5603317026084755,19,True,True,High DEMO attainment without customer growth,1,Low,Business Rule,874,874
obs_1753f2f158ae70ac,Abigail Thompson,Tracy Banks,Bravo,Germany|Poland,Analgesics,2018-01-01,train,5203127.0,10523.0,106,49086.1037735849,93,58,37,93,5.469486923790047,16,0.2465644635362462,0.7873142520079849,0.2784179990973314,0.6355453574948776,3468519.85,1625.125134428739,1625.125134428739,0.0,0.0,150.01001075429912,35,45,16 distributors; concentration index 0.247; mix change 0.787,Channel diversity index 0.278; subchannel diversity index 0.636,0.0653042740398799,0.8516014234875445,False,False,0.0837369402687258,0.4658362989323843,0.8921708185053381,0.9199288256227758,0.6124555160142349,0.8836298932384342,False,False,False,9.886253779928632,2,1,False,subchannel_mix,Subchannel mix diversity,0.988008579991578,product_concentration,Product concentration,0.9279004051766334,dominant_product_share,Dominant product share,0.6000619228698229,Quantity,3.4052557796067617,product_class|peer_country|date,DEMO payout: personal history deviation,3.076847584575513,distinct_customers,93.0,60.84436484224999,up,12,True,Customer coverage,5203127.0,4731803.470649491,0.1789733407820214,12,True,True,Sudden customer expansion; Sales growth is concentrated in few customers,1,Low,Business Rule,875,875
obs_db60a9b442d1664a,Anne Wu,Britanny Bold,Delta,Germany,Antimalarial,2017-03-01,train,2033175.0,4643.0,57,35669.73684210526,54,47,29,54,2.8435936803492696,8,0.3410682398466874,0.1801438100055516,0.4999733524368213,0.7012031185884146,981033.8,2286.241055099222,2286.241055099222,0.0,0.0,207.24821101984455,7,50,8 distributors; concentration index 0.341; mix change 0.180,Channel diversity index 0.500; subchannel diversity index 0.701,0.0651922978881626,0.8508896797153025,False,False,0.0837369402687258,0.0832740213523131,0.1149466192170818,0.5128113879003559,0.6067615658362989,0.6103202846975089,False,False,False,7.573827543143071,0,1,False,distributor_mix_change,Distributor mix change,1.4393448417775985,product_mix_change,Product mix change,0.7185267651611891,total_quantity_rolling_median,Quantity: rolling median,0.4380731403098053,DEMO payout,0.6530836298738447,product_class|peer_country|team|date,,,distinct_customers,54.0,43.8,,2,False,Customer coverage,2033175.0,763618.7999999999,0.0,2,False,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,Low,Business Rule,876,876
obs_a8397cb0f17f2f0c,Steve Pepple,Tracy Banks,Bravo,Germany|Poland,Antipiretics,2018-08-01,validation,4932019.0,14591.0,87,56689.87356321839,80,23,33,80,5.388278099955921,11,0.4884916509118253,0.6820690045523776,0.3296443726368496,0.4515260777718746,3012450.27,1796.5146964899109,1796.5146964899109,0.0,0.0,163.72117571919287,57,72,11 distributors; concentration index 0.488; mix change 0.682,Channel diversity index 0.330; subchannel diversity index 0.452,0.0651813857273092,0.8507942056949113,False,False,0.0837369402687258,0.6356968501466232,0.9466422727605582,0.311577789314076,0.9203517509937548,0.7326246703972098,False,False,False,6.84625951725184,2,1,False,simulated_actual_payout_lag_12,DEMO payout: lag 12,0.7559939848586597,simulated_actual_payout_year_over_year_growth,DEMO payout: year-over-year change,0.5558615092790007,total_sales_team_relative,Sales: team relative,0.4889741832336086,Quantity,5.443501763311557,product_class|peer_country|date,DEMO payout: personal history deviation,3.2085636183545487,total_quantity,14591.0,6255.4103129336345,up,19,True,Quantity,4932019.0,3085465.271944686,1.608019452001326,19,True,True,Sales growth is concentrated in few customers,1,Low,Business Rule,877,877
obs_2deb4f556c2b4161,Mary Gerrard,Britanny Bold,Delta,Germany|Poland,Antiseptics,2018-08-01,validation,3006175.0,9301.0,122,24640.77868852459,106,11,46,106,5.415444292198966,12,0.4444367232843483,0.5715355482872464,0.4423675804849847,0.5960385067506073,3544563.72,886.0814554632975,886.0814554632975,0.0,0.0,84.81086072843966,95,111,12 distributors; concentration index 0.444; mix change 0.572,Channel diversity index 0.442; subchannel diversity index 0.596,0.065120801789628,0.8502641372529847,False,False,0.0837369402687258,0.2014268514282563,0.1189306171185392,0.4910747239042141,0.6867321244441674,0.6907062006961382,False,False,False,7.50484206242812,3,1,False,new_customers,New customers,0.9350506081902792,distinct_customers_team_relative,Customer coverage: team relative,0.5281672722754648,distinct_customers_rolling_std,Customer coverage: rolling std,0.4458978282544192,Quantity,0.664968944340247,product_class|peer_country|team|date,DEMO payout: personal history deviation,-1.2566297038544996,simulated_actual_payout,886.0814554632975,1256.4456572675872,down,19,True,DEMO payout,3006175.0,3603583.9586781785,0.6105171630340898,19,True,False,,0,Low,No elevated signals,878,878
obs_4ae98a1dd3053168,Alan Ray,James Goodwill,Alfa,Germany|Poland,Antiseptics,2018-11-01,validation,4011459.0,12330.0,119,33709.73949579832,110,8,44,110,5.464184600782887,13,0.2418569971554051,0.3944364444132517,0.4912350596527357,0.6929678719585359,4002334.86,1002.8496303780036,1002.8496303780036,0.0,0.0,100.2279704302403,102,124,13 distributors; concentration index 0.242; mix change 0.394,Channel diversity index 0.491; subchannel diversity index 0.693,0.0651132684785431,0.850198225880728,False,False,0.0837369402687258,0.2359228981591603,0.1787470130622076,0.487438833279587,0.7033954619581274,0.7652474812523792,False,False,False,7.49397581893688,3,1,False,new_customers,New customers,2.249194275330388,rank_change,Rank change,0.5540360863709851,country_mix,Country mix diversity,0.3528739544050372,Customer coverage,-0.6779661016949152,product_class|peer_country|date,Quantity: personal history deviation,1.0712580694584708,simulated_actual_payout,1002.8496303780036,1518.2696158065296,down,22,True,DEMO payout,4011459.0,3996897.2626863113,0.0144659062771221,22,True,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,Low,Business Rule,879,879
obs_0bb28d588c4391a3,Jimmy Grey,Alisha Cordwell,Charlie,Germany,Mood Stabilizers,2017-04-01,train,1854397.0,4352.0,53,34988.622641509435,51,38,32,51,2.76772238628704,9,0.2101978250229139,0.2233682783707989,0.4270686190474455,0.5478576209465454,2668916.43,771.1095163440542,771.1095163440542,0.0,0.0,69.4812688458739,13,50,9 distributors; concentration index 0.210; mix change 0.223,Channel diversity index 0.427; subchannel diversity index 0.548,0.0651109494491085,0.8501779359430605,False,False,0.0837369402687258,0.992526690391459,0.5661921708185054,0.7619217081850533,0.7903914590747331,0.4430604982206406,True,False,False,8.636411860845218,0,1,False,distributor_mix_change,Distributor mix change,1.2971636193129048,simulated_actual_payout_trend,DEMO payout: prior trend,0.7711764607326781,distinct_customers_rolling_std,Customer coverage: rolling std,0.7105547303255345,Quantity,-1.347706489162119,product_class|peer_country|date,Quantity: personal history deviation,-1.5462242245165152,simulated_actual_payout,771.1095163440542,16238.84604698354,down,3,True,DEMO payout,1854397.0,4298918.71,1.9416852886135232,3,True,False,,1,Low,Temporal,880,880
obs_f9e45f05702360d0,Erica Jones,James Goodwill,Alfa,Germany|Poland,Mood Stabilizers,2018-11-01,validation,3856018.0,7840.0,101,38178.39603960396,92,12,37,92,5.7837245219881925,14,0.397335221399665,0.6318053281052071,0.4977708544915845,0.7137849104580647,3491405.42,1130.53933020474,1130.53933020474,0.0,0.0,110.44314641637922,80,104,14 distributors; concentration index 0.397; mix change 0.632,Channel diversity index 0.498; subchannel diversity index 0.714,0.0650402195024427,0.8498338051724624,False,False,0.0837369402687258,0.2388659796217162,0.3120996441281138,0.6071923860562063,0.8538859027128126,0.5290802099396644,False,False,False,7.925646592855296,3,1,False,new_customers,New customers,0.8603565840563572,total_quantity_team_relative,Quantity: team relative,0.5030398586112421,distinct_customers_team_relative,Customer coverage: team relative,0.4459530909323515,Customer coverage,-0.8993210126354603,product_class|date,Customer coverage: personal history deviation,-0.6598984771573603,distinct_customers,92.0,102.74790285441811,down,22,True,Customer coverage,3856018.0,2805626.124154399,0.938022052542854,22,True,True,Sales growth is concentrated in few customers,1,Low,Business Rule,881,881
obs_265363b36e36ab69,Jessica Smith,Britanny Bold,Delta,Germany|Poland,Antipiretics,2018-01-01,train,3662774.0,5574.0,73,50174.98630136986,68,45,30,68,5.750356405024802,13,0.4432132887249144,0.7245174794889186,0.3542869643848663,0.4291368603129033,2526264.52,1562.346832152003,1562.346832152003,0.0,0.0,144.98774657216023,23,34,13 distributors; concentration index 0.443; mix change 0.725,Channel diversity index 0.354; subchannel diversity index 0.429,0.0649646632016949,0.8494661921708185,False,False,0.0837369402687258,0.6879003558718861,0.9626334519572952,0.7604982206405694,0.6722419928825623,0.8822064056939501,False,True,True,8.6337301966436,2,-1,True,simulated_actual_payout_peer_z,DEMO payout: peer deviation,1.6614017474129592,product_class_share,Product class share,0.5467058115247414,country_mix,Country mix diversity,0.3743150738016284,DEMO payout,6.560726486113922,product_class|peer_country|team|date,Customer coverage: personal history deviation,3.2038311075138277,distinct_customers,68.0,46.18362722452,up,12,True,Customer coverage,3662774.0,2741148.515557705,0.78249617543753,12,True,True,Sudden customer expansion; Sales growth is concentrated in few customers,2,Medium,Peer + Business Rule,882,882
obs_5cda62473b417485,Anne Wu,Britanny Bold,Delta,Germany|Poland,Antipiretics,2018-10-01,validation,3123238.0,5971.0,93,33583.20430107527,86,17,33,86,5.205049172667388,12,0.3220828301351257,0.72603483216406,0.4546754647146205,0.6745846491493964,4297423.68,795.0773939049919,795.0773939049919,0.0,0.0,72.67698585399893,69,54,12 distributors; concentration index 0.322; mix change 0.726,Channel diversity index 0.455; subchannel diversity index 0.675,0.0649580214810355,0.8494125003468915,False,False,0.0837369402687258,0.2542948651691086,0.504270462633452,0.3678281054864265,0.7819685040270493,0.57028850904057,False,False,False,7.036544853887342,3,1,False,customer_loss_rate,Customer loss rate,0.8131301730658923,distinct_customers_rolling_std,Customer coverage: rolling std,0.7074728041950652,distinct_customers_team_relative,Customer coverage: team relative,0.6904749528730926,Customer coverage,-1.2140833670578717,product_class|peer_country|team|date,Customer coverage: personal history deviation,0.9554140127388534,simulated_actual_payout,795.0773939049919,1483.731371772,down,21,True,DEMO payout,3123238.0,5152147.717215517,0.8460615429968109,21,True,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,Low,Business Rule,883,883
obs_7d82e1e05976e84b,Steve Pepple,Tracy Banks,Bravo,Germany|Poland,Mood Stabilizers,2018-11-01,validation,3408293.0,6642.0,95,35876.768421052635,92,8,40,92,5.352457333574734,11,0.297630369593607,0.5844744779991271,0.347353289833082,0.5389558257917944,2719145.41,1316.8033913640534,1316.8033913640534,0.0,0.0,125.34427130912428,84,119,11 distributors; concentration index 0.298; mix change 0.584,Channel diversity index 0.347; subchannel diversity index 0.539,0.0649553008759486,0.8493905069122398,False,False,0.0837369402687258,0.1890965962823976,0.3120996441281138,0.8160725771160044,0.6250925185588225,0.8626119223057723,False,False,False,8.943948477035141,3,1,False,new_customers,New customers,2.0442475593116103,product_breadth_change,Product breadth change,0.852265404544164,product_mix_change,Product mix change,0.4111437632209935,Customer coverage,-0.8993210126354603,product_class|peer_country|date,Quantity: personal history deviation,-0.6156226125270753,distinct_customers,92.0,103.24410041307914,down,22,True,Customer coverage,3408293.0,3628288.8414931614,0.1315003234313457,22,True,False,,0,Low,No elevated signals,884,884
obs_fdf518b8ae53a4d8,Erica Jones,James Goodwill,Alfa,Germany,Antipiretics,2017-05-01,train,3747109.0,6198.0,60,62451.816666666666,55,41,27,55,2.806883927844659,9,0.2100653603181044,0.6232673704367436,0.4583632167877118,0.6746399550608608,2009248.81,2081.162883704781,2081.162883704781,0.0,0.0,186.49303069638248,14,30,9 distributors; concentration index 0.210; mix change 0.623,Channel diversity index 0.458; subchannel diversity index 0.675,0.0648766199397872,0.8487544483985765,False,False,0.0837369402687258,0.7448398576512456,0.0793594306049822,0.4153024911032028,0.6145907473309609,0.3597864768683274,False,False,False,7.191899109496391,0,1,False,product_breadth_change,Product breadth change,1.5183378568432917,distinct_customers_rolling_std,Customer coverage: rolling std,0.8243451785621535,product_mix_change,Product mix change,0.4399552131324837,Sales,0.5727938875192702,product_class|peer_country|date,Sales: personal history deviation,4.4992193200975885,total_sales,3747109.0,1852107.087,up,4,True,Sales,3747109.0,1852107.087,4.297879003774363,4,True,True,Sudden customer expansion,1,Low,Business Rule,885,885
obs_e14a4caeb5a51564,Sheila Stones,Britanny Bold,Delta,Germany|Poland,Antibiotics,2018-03-01,train,1461711.0,4633.0,87,16801.275862068964,83,38,33,83,5.61516892506178,12,0.1909284107901814,0.5056598904287513,0.4968651162939198,0.7359992867995248,4800149.17,478.3852462026717,478.3852462026717,0.0,0.0,30.451366160356223,45,96,12 distributors; concentration index 0.191; mix change 0.506,Channel diversity index 0.497; subchannel diversity index 0.736,0.0648698597849732,0.8480427046263345,False,False,0.0837369402687258,0.6224199288256228,0.5925266903914591,0.6665480427046263,0.600355871886121,0.8416370106761566,False,False,False,8.196567570789037,3,1,False,simulated_actual_payout_peer_median,DEMO payout: peer median,1.175032564264509,total_quantity_peer_median,Quantity: peer median,0.473154469998884,total_sales_peer_median,Sales: peer median,0.3997342383396062,DEMO payout,-1.409102206475098,product_class|peer_country|team|date,Customer coverage: personal history deviation,3.216802083657608,simulated_actual_payout,478.3852462026717,1933.7279586004624,down,14,True,DEMO payout,1461711.0,3953177.502875193,2.785825340811153,14,True,True,Repeated prior rule-triggering periods (not confirmed misconduct),1,Low,Business Rule,886,886
